gid,자치구명,법정동명,등록동물수,교통량,공시지가음수,반려동물_관련시설,sum,순위
11500110,강서구,개화동,0.001758777052559258,0.3662772788172788,0.17060000000000003,0.0,0.5386360558698381,139
11290134,성북구,길음동,0.02217828924768121,0.3607236313236313,0.11928344554440813,0.03622926829268293,0.5384146344084035,140
11560112,영등포구,당산동2가,0.003030848505668155,0.43421725109725107,0.09872845897663193,0.0,0.5359765585795512,141
11650103,서초구,우면동,0.012001717622810033,0.3633898036498036,0.1486397508213543,0.010351219512195121,0.534382491606163,142
11170133,용산구,서빙고동,0.004280796976983854,0.39912494340494337,0.1301549102565465,0.0,0.5335606506384737,143
11560129,영등포구,양평동5가,0.0033516317416695295,0.41495336567336566,0.11462634599012668,0.0,0.5329313434051619,144
11560115,영등포구,당산동5가,0.006813878392305049,0.40628040194040194,0.10370747967074079,0.015526829268292686,0.5323285892717404,145
11560128,영등포구,양평동4가,0.0035839230504981106,0.41495336567336566,0.11336615147347966,0.0,0.5319034401973434,146
11380106,은평구,대조동,0.02160309172105806,0.365233993993994,0.11846009709510744,0.025878048780487804,0.5311752315906473,147
11200108,성동구,응봉동,0.009181037444177259,0.3691858304458305,0.1367968224133288,0.015526829268292686,0.5306905195716292,148
11170113,용산구,원효로2가,0.0013937478529714876,0.43659889119889117,0.08686485721593047,0.005175609756097561,0.5300331060238906,149
11440103,마포구,신공덕동,0.00581834421161113,0.44009758373758373,0.07797598541340718,0.005175609756097561,0.5290675231186996,150
11290116,성북구,동선동1가,0.0006305049811061491,0.45124703164703167,0.0718216307691313,0.005175609756097561,0.5288747771533667,151
11440113,마포구,구수동,0.0005751975266231536,0.43135085239085236,0.09618716017366812,0.0,0.5281132100911436,152
11440107,마포구,마포동,0.0014379938165578838,0.4199695634095634,0.10091201946521475,0.005175609756097561,0.5274951864474335,153
11650108,서초구,서초동,0.051336379251116455,0.3072421113421113,0.03396832799108534,0.1345658536585366,0.5271126722428497,154
11170115,용산구,산천동,0.005398007557540364,0.4281156156156156,0.08806589494702947,0.005175609756097561,0.526755127876283,155
11170102,용산구,용산동2가,0.01129378220542769,0.3677842457842458,0.13196535219187688,0.015526829268292686,0.526570209449843,156
11290138,성북구,장위동,0.034356990724836826,0.33371414645414643,0.13756174959661757,0.020702439024390243,0.5263353257999911,157
11560126,영등포구,양평동2가,0.0037498454139470974,0.40376176484176485,0.11739464450992594,0.0,0.5249062547656379,158
11290135,성북구,종암동,0.01933548608725524,0.34018462000461996,0.1340673488176148,0.03105365853658537,0.5246411134460753,159
11200118,성동구,송정동,0.0068470628649948476,0.36347410949410947,0.15420370656084106,0.0,0.5245248789199454,160
11200122,성동구,용답동,0.007577121264170389,0.36347410949410947,0.14302216782711782,0.010351219512195121,0.5244246180975928,161
11560116,영등포구,당산동6가,0.002168052215733425,0.40628040194040194,0.11567356819823431,0.0,0.5241220223543697,162
11440104,마포구,도화동,0.01139333562349708,0.44009758373758373,0.05300719864647655,0.015526829268292686,0.52002494727585,163
