gid,sgg_nm_k,sido_nm_k,격자 내 토지이용(건물)의 밀도
다사44a46b,양천구,서울특별시,85.069312
다사69b51a,강동구,서울특별시,85.058984
다사62a51b,동대문구,서울특별시,84.6972328
다사48a45a,영등포구,서울특별시,84.6219
다사40a48b,양천구,서울특별시,84.404138
다사64a41b,강남구,서울특별시,84.27616308
다사64b56b,중랑구,서울특별시,83.8183108
다사62a54b,중랑구,서울특별시,83.630976
다사58b40b,서초구,서울특별시,83.546686
다사61a58b,노원구,서울특별시,83.307408
다사60a59a,노원구,서울특별시,82.99798
다사49a42a,관악구,서울특별시,82.957078
다사56a50a,중구,서울특별시,82.874864
다사47a46a,영등포구,서울특별시,82.8748444
다사48b48a,영등포구,서울특별시,82.784476
다사45a43a,구로구,서울특별시,82.599256
다사70b49b,강동구,서울특별시,82.427296
다사64b40a,강남구,서울특별시,82.362728
다사49a48a,영등포구,서울특별시,82.097524
다사57b61a,도봉구,서울특별시,81.939452
다사62b47b,광진구,서울특별시,81.9197908
다사49a55a,은평구,서울특별시,81.91628516
다사52b41a,관악구,서울특별시,81.797148
다사52a47a,용산구,서울특별시,81.78638
다사39a53b,강서구,서울특별시,81.63532652
다사49b61a,은평구,서울특별시,81.469464
다사60a62b,도봉구,서울특별시,81.2545992
다사46a52b,마포구,서울특별시,81.181524
다사41a43a,구로구,서울특별시,81.1399468
다사48a49b,마포구,서울특별시,81.135528
다사61a39a,서초구,서울특별시,80.800708
다사67b43a,송파구,서울특별시,80.7304444
다사56b60a,강북구,서울특별시,80.68338
다사60b58b,노원구,서울특별시,80.4893232
다사47b39b,금천구,서울특별시,80.4042852
다사64b49b,광진구,서울특별시,80.35485
다사48b49b,마포구,서울특별시,79.9708776
다사47b40b,금천구,서울특별시,79.942328
다사38b52a,강서구,서울특별시,79.9023576
다사42b45a,구로구,서울특별시,79.672494
다사49b59a,은평구,서울특별시,79.58674
다사62a56b,중랑구,서울특별시,79.44760776
다사49b55b,은평구,서울특별시,79.219
다사62b42b,강남구,서울특별시,79.19683
다사71a52a,강동구,서울특별시,79.154764
다사43a49b,강서구,서울특별시,79.051436
다사57a39b,서초구,서울특별시,78.90421852
다사53a56b,종로구,서울특별시,78.685904
다사40a43b,구로구,서울특별시,78.55847428
다사55b47a,용산구,서울특별시,78.417692
다사58b58b,강북구,서울특별시,78.36516
다사51b53b,서대문구,서울특별시,78.335144
다사56a54a,종로구,서울특별시,78.327712
다사49b57b,은평구,서울특별시,78.193914
다사65b48a,송파구,서울특별시,78.125548
다사45a44a,구로구,서울특별시,77.8836256
다사60b60b,도봉구,서울특별시,77.803728
다사50a54a,서대문구,서울특별시,77.7670652
다사64b43b,강남구,서울특별시,77.472488
다사68a45a,송파구,서울특별시,77.06713552
다사51a55b,서대문구,서울특별시,77.062624
다사57b62a,도봉구,서울특별시,77.0098056
다사68a43b,송파구,서울특별시,76.9380524
다사47a44b,영등포구,서울특별시,76.8912096
다사51b45a,동작구,서울특별시,76.8395964
다사45a47a,영등포구,서울특별시,76.77287996
다사53b56b,종로구,서울특별시,76.6694232
다사50a49a,마포구,서울특별시,76.622912
다사61b46a,강남구,서울특별시,76.39866
다사49a58b,은평구,서울특별시,76.33862
다사58a42b,서초구,서울특별시,76.1388116
다사49a59a,은평구,서울특별시,76.0489624
다사55b45a,서초구,서울특별시,76.006388
다사62b43a,강남구,서울특별시,75.9819
다사50b41b,관악구,서울특별시,75.7900772
다사56b53a,종로구,서울특별시,75.589964
다사54a50a,용산구,서울특별시,75.573208
다사49a40b,관악구,서울특별시,75.5067572
다사57a53a,종로구,서울특별시,75.1605816
다사59b50a,성동구,서울특별시,75.06956
다사58b58a,강북구,서울특별시,74.929368
다사45a48a,양천구,서울특별시,74.78768
다사59a40b,서초구,서울특별시,74.782368
다사58a62b,도봉구,서울특별시,74.727212
다사65b50b,광진구,서울특별시,74.672884
다사59b51b,성동구,서울특별시,74.6684748
다사63b58a,노원구,서울특별시,74.5778452
다사67b47a,강동구,서울특별시,74.569976
다사50a56b,은평구,서울특별시,74.52907892
다사42b46b,양천구,서울특별시,74.393708
다사62a57a,중랑구,서울특별시,74.355352
다사54b53b,종로구,서울특별시,74.351236
다사60b58a,노원구,서울특별시,73.978656
다사45b54a,마포구,서울특별시,73.929464
다사59b50b,성동구,서울특별시,72.952584
다사63a56a,중랑구,서울특별시,72.927612
다사63a63a,노원구,서울특별시,72.2732
다사54b48b,용산구,서울특별시,71.975088
다사39a50a,강서구,서울특별시,71.853952
다사39b44a,구로구,서울특별시,71.737396
다사57b47b,강남구,서울특별시,71.615336
다사58a41a,서초구,서울특별시,71.515044
다사45a43b,구로구,서울특별시,71.297524
다사61a63b,노원구,서울특별시,71.218256
다사61b54a,동대문구,서울특별시,71.1555088
다사61a51a,성동구,서울특별시,71.1550196
다사39b50b,강서구,서울특별시,71.133114
다사60b39a,서초구,서울특별시,70.9098776
다사60a42b,강남구,서울특별시,70.86662
다사59b48b,성동구,서울특별시,70.75617436
다사47b48a,영등포구,서울특별시,70.676736
다사55a42a,서초구,서울특별시,70.4552128
다사63b56a,중랑구,서울특별시,70.42657732
다사51a46a,동작구,서울특별시,70.416068
다사62a55b,동대문구,서울특별시,70.3566892
다사60a60b,도봉구,서울특별시,70.330416
다사50b48b,마포구,서울특별시,70.2080992
다사53a45a,동작구,서울특별시,69.941004
다사43a45b,구로구,서울특별시,69.718484
다사58b41b,서초구,서울특별시,69.711164
다사48a58b,은평구,서울특별시,69.618168
다사50a52b,서대문구,서울특별시,69.3869992
다사67a44b,송파구,서울특별시,69.053478
다사57a62a,도봉구,서울특별시,69.0283816
다사41b43a,구로구,서울특별시,68.975994
다사59b64a,도봉구,서울특별시,68.7067512
다사46b51a,마포구,서울특별시,68.6989796
다사42b49a,강서구,서울특별시,68.6400296
다사63b57a,중랑구,서울특별시,68.617924
다사47a48b,영등포구,서울특별시,68.568876
다사50a59b,은평구,서울특별시,68.536564
다사50a47a,영등포구,서울특별시,68.350892
다사60b38b,서초구,서울특별시,68.13260744
다사70a50a,강동구,서울특별시,68.115376
다사58b48a,강남구,서울특별시,68.099592
다사52a41b,관악구,서울특별시,67.609864
다사55a41b,서초구,서울특별시,67.30468676
다사40b44b,구로구,서울특별시,67.304548
다사59a41b,서초구,서울특별시,67.2291544
다사50b46b,영등포구,서울특별시,67.199916
다사67b46b,송파구,서울특별시,67.116906
다사52a56a,종로구,서울특별시,67.05364
다사59b55b,성북구,서울특별시,66.95692
다사69b43b,송파구,서울특별시,66.829194
다사50a53b,서대문구,서울특별시,66.79436
다사46b52a,마포구,서울특별시,66.73164
다사69a49b,강동구,서울특별시,66.655206
다사57a61a,도봉구,서울특별시,66.5779452
다사51b56a,서대문구,서울특별시,66.43378
다사60a64a,도봉구,서울특별시,66.3058272
다사42a45b,양천구,서울특별시,66.116248
다사61b53b,동대문구,서울특별시,66.1135044
다사71b50a,강동구,서울특별시,66.061432
다사40b47a,양천구,서울특별시,65.91874
다사60a50b,성동구,서울특별시,65.904068
다사41b42a,구로구,서울특별시,65.828776
다사58b54b,성북구,서울특별시,65.774064
다사48b52a,서대문구,서울특별시,65.487674
다사64a46b,송파구,서울특별시,65.38606
다사50a52a,서대문구,서울특별시,64.947892
다사51a53b,서대문구,서울특별시,64.92528776
다사60b57b,성북구,서울특별시,64.8321012
다사60b65a,노원구,서울특별시,64.782044
다사56b42a,서초구,서울특별시,64.59928
다사62a43b,강남구,서울특별시,64.53776
다사49b45a,동작구,서울특별시,64.521742
다사65a56a,중랑구,서울특별시,64.45494
다사68b42b,송파구,서울특별시,64.408468
다사59b53a,동대문구,서울특별시,64.3391428
다사60a51b,성동구,서울특별시,64.307862
다사60b55b,동대문구,서울특별시,63.990274
다사49a52b,서대문구,서울특별시,63.95948
다사62a56a,중랑구,서울특별시,63.7528072
다사49a40a,관악구,서울특별시,63.5420348
다사53a50b,중구,서울특별시,63.337568
다사71a51a,강동구,서울특별시,63.184108
다사59a57b,강북구,서울특별시,63.1811856
다사61b56b,성북구,서울특별시,63.067212
다사63a63b,노원구,서울특별시,63.04124
다사40b50a,강서구,서울특별시,62.88746
다사63a44b,송파구,서울특별시,62.50733
다사69a44b,송파구,서울특별시,62.2547012
다사52b53b,종로구,서울특별시,61.125936
다사42a42b,구로구,서울특별시,61.0711076
다사55a47b,용산구,서울특별시,60.890618
다사69a43b,송파구,서울특별시,60.388294
다사40b52b,강서구,서울특별시,60.298616
다사38b51b,강서구,서울특별시,60.188272
다사59b58a,강북구,서울특별시,60.1800908
다사47a53b,은평구,서울특별시,59.910088
다사49b53b,서대문구,서울특별시,59.653772
다사56b59b,강북구,서울특별시,59.50333
다사59b55a,동대문구,서울특별시,59.4622064
다사62a45b,송파구,서울특별시,59.4019652
다사62b60a,노원구,서울특별시,59.371658
다사63b51b,광진구,서울특별시,58.966332
다사71a52b,강동구,서울특별시,58.800212
다사56a46a,서초구,서울특별시,58.561492
다사64a42b,강남구,서울특별시,58.28461308
다사53a54a,종로구,서울특별시,58.148952
다사62b60b,노원구,서울특별시,57.385036
다사62a44a,강남구,서울특별시,56.80678
다사65a43a,강남구,서울특별시,56.705932
다사62a54a,중랑구,서울특별시,56.552848
다사58a49b,성동구,서울특별시,56.460784
다사56b46b,서초구,서울특별시,56.20456
다사56a49a,용산구,서울특별시,56.1279136
다사48b42a,관악구,서울특별시,55.944286
다사55b43b,서초구,서울특별시,55.643576
다사62a43a,강남구,서울특별시,55.601676
다사49a46a,영등포구,서울특별시,55.56135104
다사49b52b,서대문구,서울특별시,55.5420264
다사60a57b,성북구,서울특별시,55.225794
다사40a44a,구로구,서울특별시,55.093784
다사47a54a,은평구,서울특별시,55.0933952
다사65b57a,중랑구,서울특별시,54.539928
다사57b61b,도봉구,서울특별시,54.359596
다사53b49b,용산구,서울특별시,54.2847288
다사37b51b,강서구,서울특별시,54.221716
다사62b44a,강남구,서울특별시,54.074788
다사55a54b,종로구,서울특별시,53.96758
다사63b52b,중랑구,서울특별시,53.90211608
다사52b56a,종로구,서울특별시,53.737596
다사42b49b,강서구,서울특별시,53.710688
다사65b57b,중랑구,서울특별시,53.39724
다사52a56b,종로구,서울특별시,53.365544
다사51b52b,서대문구,서울특별시,53.3347764
다사62b50a,광진구,서울특별시,53.20956
다사52b56b,종로구,서울특별시,53.09975
다사43a50a,강서구,서울특별시,53.09494444
다사47a53a,서대문구,서울특별시,53.033284
다사46b53b,은평구,서울특별시,52.91926
다사67b42a,송파구,서울특별시,52.88134
다사64a53a,중랑구,서울특별시,52.86589748
다사55a55a,성북구,서울특별시,52.417808
다사50a46a,동작구,서울특별시,52.41204
다사71b50b,강동구,서울특별시,52.38212796
다사52b55a,종로구,서울특별시,52.16312
다사51a48a,용산구,서울특별시,52.162264
다사58a40a,서초구,서울특별시,52.098756
다사67b45b,송파구,서울특별시,51.75282284
다사57a48b,용산구,서울특별시,51.691896
다사48b38b,금천구,서울특별시,51.562148
다사50a55a,서대문구,서울특별시,51.519096
다사60b57a,성북구,서울특별시,51.4125
다사51b47b,용산구,서울특별시,51.407298
다사55b55a,성북구,서울특별시,50.935044
다사47b38b,금천구,서울특별시,50.79052
다사49a52a,서대문구,서울특별시,50.7827512
다사60b50a,성동구,서울특별시,50.74497332
다사56a49b,용산구,서울특별시,50.443244
다사55b56b,성북구,서울특별시,50.322428
다사51a50b,마포구,서울특별시,50.25734184
다사48b40b,관악구,서울특별시,49.8751824
다사41a43b,구로구,서울특별시,48.836284
다사62a51a,성동구,서울특별시,48.45213916
다사40a49a,양천구,서울특별시,48.258392
다사52a55b,종로구,서울특별시,48.216612
다사54a53b,종로구,서울특별시,48.07254
다사54a50b,중구,서울특별시,47.92974
다사57b41a,서초구,서울특별시,47.488784
다사53b57a,종로구,서울특별시,47.185892
다사50b40b,관악구,서울특별시,47.05946
다사50a58b,은평구,서울특별시,47.027612
다사64b48b,광진구,서울특별시,46.91238
다사65b50a,강동구,서울특별시,46.829436
다사53a41a,관악구,서울특별시,46.699952
다사56b55a,성북구,서울특별시,46.6589572
다사52b45b,동작구,서울특별시,46.551684
다사51a52a,서대문구,서울특별시,46.379012
다사55b57b,성북구,서울특별시,46.354092
다사53b53a,종로구,서울특별시,46.248344
다사62b53a,중랑구,서울특별시,45.9233188
다사39b42a,구로구,서울특별시,45.8916646
다사45a46b,영등포구,서울특별시,45.830672
다사40a43a,구로구,서울특별시,45.622268
다사64a40b,강남구,서울특별시,45.539472
다사49a41a,관악구,서울특별시,45.138532
다사49b58b,은평구,서울특별시,45.117744
다사63b52a,광진구,서울특별시,44.855376
다사56b62b,강북구,서울특별시,44.73704
다사67a46b,송파구,서울특별시,44.7313552
다사56b39b,서초구,서울특별시,44.6347512
다사71a50b,강동구,서울특별시,44.60504
다사62b59b,노원구,서울특별시,44.545336
다사60a56a,성북구,서울특별시,43.932036
다사48a47b,영등포구,서울특별시,43.666712
다사58a61b,도봉구,서울특별시,43.605344
다사45a49b,양천구,서울특별시,43.224594
다사52b42b,동작구,서울특별시,43.1169026
다사51b41b,관악구,서울특별시,43.07768
다사55b41b,서초구,서울특별시,43.02248
다사54b45a,서초구,서울특별시,42.97546
다사51a56a,서대문구,서울특별시,42.93409
다사51b46a,동작구,서울특별시,42.9275
다사69b49b,강동구,서울특별시,42.887798
다사57b41b,서초구,서울특별시,42.865524
다사51b55a,서대문구,서울특별시,42.75048
다사54b41b,서초구,서울특별시,42.6766436
다사46a39b,금천구,서울특별시,42.60782
다사43b51b,강서구,서울특별시,42.580592
다사63a49b,광진구,서울특별시,42.2770388
다사65a49a,광진구,서울특별시,42.220304
다사47a37b,금천구,서울특별시,42.1890056
다사57b49a,성동구,서울특별시,42.1416128
다사57a47a,서초구,서울특별시,41.90444
다사56a44a,서초구,서울특별시,41.80474
다사64a51a,광진구,서울특별시,41.596016
다사67b42b,송파구,서울특별시,41.38524
다사60b61b,노원구,서울특별시,41.18868
다사62b63b,노원구,서울특별시,41.157488
다사60b51a,성동구,서울특별시,41.00498
다사46b54a,은평구,서울특별시,40.8973864
다사45b53a,마포구,서울특별시,40.820696
다사46b49a,영등포구,서울특별시,40.7762156
다사59b60a,도봉구,서울특별시,40.772746
다사56a55b,성북구,서울특별시,40.431116
다사63b41b,강남구,서울특별시,40.288388
다사64b54a,중랑구,서울특별시,40.153376
다사45a50a,영등포구,서울특별시,39.98134
다사60b39b,서초구,서울특별시,39.729884
다사62b53b,중랑구,서울특별시,39.197882
다사61a48a,광진구,서울특별시,39.016076
다사53b48b,용산구,서울특별시,38.868512
다사65a41a,강남구,서울특별시,38.8273214
다사52b46b,용산구,서울특별시,38.604676
다사55b45b,서초구,서울특별시,38.53764
다사50a60a,은평구,서울특별시,38.086464
다사59b59b,도봉구,서울특별시,37.788032
다사55a50b,중구,서울특별시,37.767028
다사40b43b,구로구,서울특별시,37.299266
다사57a42a,서초구,서울특별시,36.887904
다사47a54b,은평구,서울특별시,36.88660936
다사45b48a,양천구,서울특별시,36.236652
다사49b49a,마포구,서울특별시,36.206872
다사45a46a,구로구,서울특별시,36.125856
다사50b53b,서대문구,서울특별시,36.017868
다사40b45b,양천구,서울특별시,35.83562
다사46b50b,마포구,서울특별시,35.725056
다사52b55b,종로구,서울특별시,35.473008
다사65a60a,노원구,서울특별시,35.411004
다사51b53a,서대문구,서울특별시,35.3894112
다사60a41a,서초구,서울특별시,35.34968
다사40b46b,양천구,서울특별시,35.34278
다사49a41b,관악구,서울특별시,35.331556
다사48b46b,영등포구,서울특별시,35.095032
다사60b55a,동대문구,서울특별시,35.08432
다사52b53a,종로구,서울특별시,35.069248
다사56a55a,성북구,서울특별시,34.776928
다사41b45a,구로구,서울특별시,34.598616
다사59a48a,강남구,서울특별시,34.41466
다사63b42a,강남구,서울특별시,34.102132
다사56b61b,강북구,서울특별시,34.0876592
다사64a41a,강남구,서울특별시,34.07401852
다사47b41a,금천구,서울특별시,33.95534
다사40b43a,구로구,서울특별시,33.6824204
다사56b62a,강북구,서울특별시,33.497192
다사56a50b,중구,서울특별시,33.489136
다사58b42a,서초구,서울특별시,33.3571
다사53a54b,종로구,서울특별시,33.2696524
다사60b60a,도봉구,서울특별시,33.20630372
다사44a51a,강서구,서울특별시,33.059576
다사69a48b,강동구,서울특별시,33.015908
다사53a57a,종로구,서울특별시,32.766144
다사48a38b,금천구,서울특별시,32.52427
다사60b62a,노원구,서울특별시,32.244236
다사66a46b,송파구,서울특별시,31.919612
다사56a57a,성북구,서울특별시,31.885982
다사64a48a,광진구,서울특별시,31.734612
다사58b59a,강북구,서울특별시,31.6434806
다사54a54a,종로구,서울특별시,31.583494
다사49b54a,서대문구,서울특별시,31.549776
다사63a43a,강남구,서울특별시,31.403
다사56b61a,강북구,서울특별시,31.379616
다사42a43b,구로구,서울특별시,31.320196
다사55b50a,중구,서울특별시,31.268312
다사64a44a,송파구,서울특별시,31.195692
다사56b59a,강북구,서울특별시,31.058022
다사47b38a,금천구,서울특별시,30.992108
다사55a55b,성북구,서울특별시,30.898096
다사58a41b,서초구,서울특별시,30.828748
다사61a47a,강남구,서울특별시,30.806392
다사51b47a,용산구,서울특별시,30.416288
다사66a49a,강동구,서울특별시,30.293692
다사64b44a,송파구,서울특별시,30.20562
다사59b60b,도봉구,서울특별시,30.185124
다사61a64a,노원구,서울특별시,29.98361104
다사58b41a,서초구,서울특별시,29.585464
다사65a57a,중랑구,서울특별시,29.35772
다사47a56a,은평구,서울특별시,29.129328
다사66b46a,송파구,서울특별시,28.756024
다사44a45a,구로구,서울특별시,28.639368
다사41a45b,양천구,서울특별시,28.566504
다사39a50b,강서구,서울특별시,28.4694408
다사60a59b,노원구,서울특별시,28.437412
다사47b41b,금천구,서울특별시,28.274468
다사65a40b,강남구,서울특별시,28.16923124
다사39b53b,강서구,서울특별시,28.0954586
다사38b53a,강서구,서울특별시,27.992764
다사59a49b,성동구,서울특별시,27.953144
다사51b54a,서대문구,서울특별시,27.453396
다사49b60a,은평구,서울특별시,27.3875
다사63a50a,광진구,서울특별시,27.344492
다사65b55b,중랑구,서울특별시,27.292052
다사39b50a,강서구,서울특별시,27.163736
다사65b56a,중랑구,서울특별시,26.978868
다사52b44b,동작구,서울특별시,26.937752
다사48a40a,관악구,서울특별시,26.882516
다사54b55a,성북구,서울특별시,26.672284
다사41a45a,양천구,서울특별시,26.64478
다사65a59b,노원구,서울특별시,26.465176
다사41a52a,강서구,서울특별시,26.193788
다사61a43a,강남구,서울특별시,25.652892
다사56a60b,강북구,서울특별시,25.492628
다사60b41b,강남구,서울특별시,25.32104
다사48a40b,관악구,서울특별시,25.143808
다사41a42b,구로구,서울특별시,25.085156
다사52a57a,종로구,서울특별시,24.864476
다사52b54b,종로구,서울특별시,24.77352
다사56b58b,강북구,서울특별시,24.656462
다사61b39b,서초구,서울특별시,24.3492668
다사63a44a,강남구,서울특별시,24.306428
다사48a47a,영등포구,서울특별시,24.261252
다사47a55b,은평구,서울특별시,24.034704
다사49a60a,은평구,서울특별시,24.031012
다사53b44a,동작구,서울특별시,23.6627756
다사70a49b,강동구,서울특별시,23.530408
다사60b47b,강남구,서울특별시,23.258888
다사59a58a,강북구,서울특별시,22.954721
다사45a53a,마포구,서울특별시,22.797168
다사59b65b,도봉구,서울특별시,22.5593564
다사64b41a,강남구,서울특별시,22.525476
다사51b55b,종로구,서울특별시,22.458316
다사59a63b,도봉구,서울특별시,22.344332
다사64b50a,광진구,서울특별시,22.2098
다사54b41a,서초구,서울특별시,22.176836
다사55b56a,성북구,서울특별시,22.158088
다사64a43b,강남구,서울특별시,22.067524
다사54a44b,동작구,서울특별시,22.0529
다사63a42a,강남구,서울특별시,21.7406
다사53b48a,용산구,서울특별시,21.380432
다사46b52b,마포구,서울특별시,21.29474
다사59b54b,동대문구,서울특별시,21.282544
다사57a62b,강북구,서울특별시,21.17457
다사56a60a,강북구,서울특별시,21.001608
다사55b55b,성북구,서울특별시,20.777552
다사49b55a,은평구,서울특별시,20.750812
다사47a55a,은평구,서울특별시,20.529652
다사37b49b,강서구,서울특별시,20.450716
다사52b43b,동작구,서울특별시,20.346012
다사55a46b,용산구,서울특별시,20.29287224
다사68a43a,송파구,서울특별시,20.2872992
다사61b42a,강남구,서울특별시,20.1964796
다사63a56b,중랑구,서울특별시,20.0602436
다사64a57b,중랑구,서울특별시,20.033088
다사70b51b,강동구,서울특별시,20.017356
다사44b45b,양천구,서울특별시,19.8428338
다사47a50a,마포구,서울특별시,19.616376
다사61b46b,강남구,서울특별시,19.5874656
다사65b42a,강남구,서울특별시,19.584732
다사62b49a,광진구,서울특별시,19.565568
다사49b40a,관악구,서울특별시,19.34612
다사66a41a,강남구,서울특별시,19.225028
다사65b56b,중랑구,서울특별시,19.208492
다사59a50a,성동구,서울특별시,19.17922
다사52b57a,종로구,서울특별시,19.005744
다사64a58b,노원구,서울특별시,19.0018816
다사50b55b,서대문구,서울특별시,18.9998604
다사68a42b,송파구,서울특별시,18.80371508
다사43a49a,강서구,서울특별시,18.6604656
다사65b42b,송파구,서울특별시,18.6591816
다사56b47b,용산구,서울특별시,18.569272
다사66b50b,강동구,서울특별시,18.456228
다사53b47a,용산구,서울특별시,18.4500744
다사42a46a,양천구,서울특별시,18.352452
다사64b57a,중랑구,서울특별시,18.2319688
다사64a43a,강남구,서울특별시,18.102284
다사48b39b,금천구,서울특별시,18.0407132
다사69a49a,강동구,서울특별시,18.029388
다사46a54a,은평구,서울특별시,17.91184
다사41b53a,강서구,서울특별시,17.8766828
다사48a41a,관악구,서울특별시,17.854772
다사50a43b,관악구,서울특별시,17.710548
다사54a45a,서초구,서울특별시,17.673848
다사50a58a,은평구,서울특별시,17.6556972
다사65b48b,송파구,서울특별시,17.581144
다사66b47a,송파구,서울특별시,17.49238
다사41a44b,구로구,서울특별시,17.464544
다사43a52a,강서구,서울특별시,17.132524
다사55a53a,종로구,서울특별시,17.131548
다사59a40a,서초구,서울특별시,16.6518
다사62a63a,노원구,서울특별시,16.607896
다사54b48a,용산구,서울특별시,16.52314
다사58a42a,서초구,서울특별시,16.4483252
다사53a56a,종로구,서울특별시,16.342968
다사62a44b,강남구,서울특별시,16.205672
다사63a59a,노원구,서울특별시,16.180416
다사48a60b,은평구,서울특별시,16.044836
다사61b50b,성동구,서울특별시,15.829968
다사58a54b,성북구,서울특별시,15.3263612
다사45a52b,마포구,서울특별시,15.163436
다사63b59b,노원구,서울특별시,14.983592
다사68a46b,강동구,서울특별시,14.9722512
다사38a53a,강서구,서울특별시,14.840842
다사47b58a,은평구,서울특별시,14.720978
다사40a49b,강서구,서울특별시,14.38928
다사48a59a,은평구,서울특별시,14.28086
다사40b45a,구로구,서울특별시,13.882312
다사45a47b,양천구,서울특별시,13.839
다사66a47a,송파구,서울특별시,13.829632
다사52a47b,용산구,서울특별시,13.744148
다사54b54a,종로구,서울특별시,13.686976
다사54b40b,서초구,서울특별시,13.62083
다사44a44a,구로구,서울특별시,13.5787844
다사51b57a,종로구,서울특별시,13.5755588
다사45b54b,은평구,서울특별시,13.46836516
다사68a46a,송파구,서울특별시,13.139476
다사51a41b,관악구,서울특별시,13.045836
다사55b49a,용산구,서울특별시,13.01592
다사54a41a,관악구,서울특별시,12.989292
다사45b49b,영등포구,서울특별시,12.972796
다사65a55a,중랑구,서울특별시,12.883788
다사61a42a,강남구,서울특별시,12.7659844
다사52b54a,종로구,서울특별시,12.757076
다사63a61b,노원구,서울특별시,12.688224
다사61b39a,서초구,서울특별시,12.459692
다사54a49a,용산구,서울특별시,12.3347168
다사64a42a,강남구,서울특별시,11.86534908
다사60a40b,서초구,서울특별시,11.8080216
다사63b47b,광진구,서울특별시,11.608996
다사65b59b,노원구,서울특별시,11.5238
다사38a53b,강서구,서울특별시,11.374132
다사60a65b,도봉구,서울특별시,11.018068
다사55a56b,성북구,서울특별시,10.955404
다사51b52a,서대문구,서울특별시,10.842248
다사45b49a,영등포구,서울특별시,10.78702
다사38a52a,강서구,서울특별시,10.763156
다사60b56a,성북구,서울특별시,10.64854092
다사66b41a,송파구,서울특별시,10.551108
다사54b55b,성북구,서울특별시,10.332588
다사64a49b,광진구,서울특별시,10.30558
다사51b56b,종로구,서울특별시,10.1379
다사48a48a,영등포구,서울특별시,10.080692
다사54b47a,용산구,서울특별시,10.015356
다사47a57a,은평구,서울특별시,9.796512
다사41a52b,강서구,서울특별시,9.7150788
다사50b60a,은평구,서울특별시,9.507468
다사51b54b,서대문구,서울특별시,9.472912
다사57a40b,서초구,서울특별시,9.42714
다사64b59b,노원구,서울특별시,9.40856
다사62a47b,광진구,서울특별시,9.406532
다사68a51a,강동구,서울특별시,9.39426
다사66b46b,송파구,서울특별시,9.35284
다사63b43a,강남구,서울특별시,9.30912
다사64b42b,강남구,서울특별시,8.99882
다사58b63b,도봉구,서울특별시,8.830024
다사58a55a,성북구,서울특별시,8.821176
다사48a39b,금천구,서울특별시,8.8003
다사65b43b,송파구,서울특별시,8.61347184
다사53b57b,종로구,서울특별시,8.441236
다사69b44b,송파구,서울특별시,8.438744
다사64b57b,중랑구,서울특별시,8.431332
다사46b51b,마포구,서울특별시,8.284378
다사67b51a,강동구,서울특별시,8.224972
다사53b44b,동작구,서울특별시,8.20254
다사57a40a,서초구,서울특별시,7.941608
다사54b50a,용산구,서울특별시,7.845528
다사59a65a,도봉구,서울특별시,7.839968
다사63b40b,서초구,서울특별시,7.73688
다사38a54a,강서구,서울특별시,7.660632
다사58a63a,도봉구,서울특별시,7.60899
다사41a53a,강서구,서울특별시,7.567276
다사60a40a,서초구,서울특별시,7.519708
다사65b49b,강동구,서울특별시,7.51346
다사59b39a,서초구,서울특별시,7.457896
다사60b38a,서초구,서울특별시,7.3069656
다사63a60a,노원구,서울특별시,7.214668
다사51a62a,은평구,서울특별시,7.21308
다사51a61b,은평구,서울특별시,7.186352
다사70a51b,강동구,서울특별시,7.122748
다사49b54b,서대문구,서울특별시,7.0718
다사54a57a,종로구,서울특별시,6.935608
다사46a49b,영등포구,서울특별시,6.931144
다사55b49b,용산구,서울특별시,6.915864
다사60b42a,강남구,서울특별시,6.893168
다사63a62b,노원구,서울특별시,6.78898
다사59a64b,도봉구,서울특별시,6.76068
다사53b49a,용산구,서울특별시,6.747616
다사53a55a,종로구,서울특별시,6.707628
다사55b50b,중구,서울특별시,6.601524
다사60b48a,성동구,서울특별시,6.430192
다사48b43b,동작구,서울특별시,6.371096
다사67a41a,송파구,서울특별시,6.273592
다사47b49b,마포구,서울특별시,6.264164
다사65b59a,노원구,서울특별시,6.207016
다사52a54b,종로구,서울특별시,6.18934
다사40b47b,양천구,서울특별시,6.132168
다사50a59a,은평구,서울특별시,6.075956
다사65b41a,강남구,서울특별시,6.038452
다사38a49b,강서구,서울특별시,6.016092
다사66a56a,중랑구,서울특별시,5.8802792
다사47a49a,영등포구,서울특별시,5.807724
다사40a44b,구로구,서울특별시,5.717392
다사50b56b,은평구,서울특별시,5.642224
다사59b40a,서초구,서울특별시,5.576808
다사56b63a,강북구,서울특별시,5.463848
다사50b57a,은평구,서울특별시,5.418438
다사54a56b,종로구,서울특별시,5.213756
다사50b53a,서대문구,서울특별시,5.187152
다사50b61b,은평구,서울특별시,4.969216
다사60b40b,서초구,서울특별시,4.898076
다사71b49b,강동구,서울특별시,4.787496
다사50b52a,서대문구,서울특별시,4.734624
다사55a41a,서초구,서울특별시,4.683264
다사53b41a,관악구,서울특별시,4.654304
다사67b51b,강동구,서울특별시,4.607984
다사61a50a,성동구,서울특별시,4.359912
다사63b40a,서초구,서울특별시,4.277452
다사39a49b,강서구,서울특별시,4.250176
다사67a51a,강동구,서울특별시,4.197224
다사51a41a,관악구,서울특별시,4.185832
다사61b37a,서초구,서울특별시,4.1575
다사65a42b,강남구,서울특별시,4.051024
