gid,val,EMD_NM,자치구?,등록수,교통량,동물병?,위탁업?,판매업?,놀이터_
"11200101",5656328.3499999996274709701538085937500,상왕십리동,성동구,"206","1822",1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11200102",4873840.4800000004470348358154296875000,하왕십리동,성동구,"1480","1822",4.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11200103",4307257.3399999998509883880615234375000,홍익동,성동구,"176","1822",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11200104",5780025.2599999997764825820922851562500,도선동,성동구,"249","1822",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11200105",3449446.1899999999441206455230712890625,마장동,성동구,"967","17036",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11200106",2398915.6699999999254941940307617187500,사근동,성동구,"264","6046",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
"11200107",4472656.7400000002235174179077148437500,행당동,성동구,"1838","2940",4.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11200108",2761366.2200000002048909664154052734375,응봉동,성동구,"830","8808",2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11200109",3596646.3700000001117587089538574218750,금호동1가,성동구,"927","6269",2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11200110",3546960.9700000002048909664154052734375,금호동2가,성동구,"704","4478",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11200111",3666762.3700000001117587089538574218750,금호동3가,성동구,"724","4478",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11200112",2668440.7099999999627470970153808593750,금호동4가,성동구,"750","27039",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11200113",2259576.9100000006146728992462158203125,옥수동,성동구,"1476","18202",5.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11200114",3850439.3900000001303851604461669921875,성수동1가,성동구,"1937","24466",3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000
"11200115",5113027.0599999995902180671691894531250,성수동2가,성동구,"1532","5484",2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000
"11200118",1436063.9099999999161809682846069335938,송정동,성동구,"619","9350",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11200122",2287388.9199999999254941940307617187500,용답동,성동구,"685","9350",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11215101",2030509.3500000000931322574615478515625,중곡동,광진구,"633","7969",5.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000
"11215102",2221888.5400000000372529029846191406250,능동,광진구,"79","14881",5.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000
"11215103",3396369.0099999997764825820922851562500,구의동,광진구,"566","15791",7.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11215104",2625573.1299999998882412910461425781250,광장동,광진구,"260","10983",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11215105",3344851.2500000000000000000000000000000,자양동,광진구,"730","26660",11.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000
"11215107",5297301.2800000002607703208923339843750,화양동,광진구,"235","18077",5.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11215109",4324749.2500000000000000000000000000000,군자동,광진구,"172","14404",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11230101",4544552.2800000002607703208923339843750,신설동,동대문구,"254","5741",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11230102",3851534.5499999998137354850769042968750,용두동,동대문구,"1692","5741",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11230103",3311083.0600000000558793544769287109375,제기동,동대문구,"1471","20217",2.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000
"11230104",3186175.1099999998696148395538330078125,전농동,동대문구,"2413","9061",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11230105",3298393.3700000001117587089538574218750,답십리동,동대문구,"3129","7187",7.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"11230106",3644112.7099999999627470970153808593750,장안동,동대문구,"4562","9838",9.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000
"11230107",2767756.8700000001117587089538574218750,청량리동,동대문구,"1038","11253",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11230108",3524564.0800000000745058059692382812500,회기동,동대문구,"500","9277",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11230109",2760394.8199999998323619365692138671875,휘경동,동대문구,"1835","15737",3.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000
"11230110",2981712.8199999998323619365692138671875,이문동,동대문구,"2671","10747",1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000
"11260101",1841362.2700000000186264514923095703125,면목동,중랑구,"7623","7198",15.000000000000000,11.000000000000000,1.000000000000000,1.000000000000000
"11260102",3220849.7099999999627470970153808593750,상봉동,중랑구,"2219","9343",4.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000
"11260103",2310697.8799999998882412910461425781250,중화동,중랑구,"2423","17908",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11260104",2403172.3100000000558793544769287109375,묵동,중랑구,"2441","10740",5.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000
"11260105",1339108.7399999999906867742538452148438,망우동,중랑구,"2340","5416",2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11260106",1483459.2399999999906867742538452148438,신내동,중랑구,"2576","3676",4.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11290101",1873904.9799999999813735485076904296875,성북동,성북구,"1062","1174",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290102",3793228.3999999999068677425384521484375,성북동1가,성북구,"136","1174",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290103",3152234.1499999999068677425384521484375,돈암동,성북구,"1978","1021",3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11290104",3905690.4900000002235174179077148437500,동소문동1가,성북구,"69","1174",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290105",4606376.9500000001862645149230957031250,동소문동2가,성북구,"74","551",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290106",5042662.5999999996274709701538085937500,동소문동3가,성북구,"7","551",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290107",4353083.3200000002980232238769531250000,동소문동4가,성북구,"112","1174",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290108",5502690.0999999996274709701538085937500,동소문동5가,성북구,"44","551",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290109",4407563.9299999997019767761230468750000,동소문동6가,성북구,"84","1021",1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11290110",3715282.6299999998882412910461425781250,동소문동7가,성북구,"120","1021",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290111",2482614.0400000000372529029846191406250,삼선동1가,성북구,"296","551",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290112",3211715.7000000001862645149230957031250,삼선동2가,성북구,"330","551",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290113",3414145.8900000001303851604461669921875,삼선동3가,성북구,"240","551",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290114",4064320.0800000000745058059692382812500,삼선동4가,성북구,"114","551",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290115",4280740.0800000000745058059692382812500,삼선동5가,성북구,"205","551",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290116",7708360.0800000000745058059692382812500,동선동1가,성북구,"57","1021",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290117",3746722.3199999998323619365692138671875,동선동2가,성북구,"107","1021",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290118",3465739.4700000002048909664154052734375,동선동3가,성북구,"136","1021",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290119",4364675.6699999999254941940307617187500,동선동4가,성북구,"145","1021",0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000
"11290120",3426677.7799999997951090335845947265625,동선동5가,성북구,"91","1021",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290121",3452758.8799999998882412910461425781250,안암동1가,성북구,"162","1166",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290122",3438652.0800000000745058059692382812500,안암동2가,성북구,"126","1166",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290123",3210303.7999999998137354850769042968750,안암동3가,성북구,"253","1166",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290124",3831005.2900000000372529029846191406250,안암동4가,성북구,"51","1166",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290125",3939711.1299999998882412910461425781250,안암동5가,성북구,"118","1166",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290126",4008846.0099999997764825820922851562500,보문동4가,성북구,"47","909",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290127",4108996.1000000000931322574615478515625,보문동5가,성북구,"100","909",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290128",3275266.6400000001303851604461669921875,보문동6가,성북구,"301","909",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290129",3388403.6400000001303851604461669921875,보문동7가,성북구,"34","909",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290130",4005638.0699999998323619365692138671875,보문동1가,성북구,"88","909",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290131",4379388.2199999997392296791076660156250,보문동2가,성북구,"127","909",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290132",3074967.4799999999813735485076904296875,보문동3가,성북구,"149","909",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11290133",916159.6600000000325962901115417480469,정릉동,성북구,"3970","7162",3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11290134",4094776.4700000002048909664154052734375,길음동,성북구,"2005","9611",5.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11290135",2969178.7200000002048909664154052734375,종암동,성북구,"1748","11560",5.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290136",2921759.3700000001117587089538574218750,하월곡동,성북구,"2005","7180",5.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290137",1764866.3999999999068677425384521484375,상월곡동,성북구,"507","7180",0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000
"11290138",2703127.1200000001117587089538574218750,장위동,성북구,"3106","12174",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11290139",2113736.4199999999254941940307617187500,석관동,성북구,"1573","13812",5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11305101",3026391.0499999998137354850769042968750,미아동,강북구,"6851","5612",12.000000000000000,8.000000000000000,1.000000000000000,0.000000000000000
"11305102",1674630.1299999998882412910461425781250,번동,강북구,"2707","10217",3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11305103",1173103.4799999999813735485076904296875,수유동,강북구,"5931","8198",8.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"11305104",183688.5700000000069849193096160888672,우이동,강북구,"690","3028",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11320105",2162382.2999999998137354850769042968750,쌍문동,도봉구,"3717","5909",7.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11320106",1388020.6999999999534338712692260742188,방학동,도봉구,"3481","6136",4.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11320107",2495368.7000000001862645149230957031250,창동,,,"9525",10.000000000000000,8.000000000000000,0.000000000000000,1.000000000000000
"11320108",446167.4799999999813735485076904296875,도봉동,도봉구,"2081","6320",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11350102",1704419.2800000000279396772384643554688,월계동,노원구,"4209","19317",4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11350103",1228966.6000000000931322574615478515625,공릉동,노원구,"4289","15856",6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11350104",2298340.2299999999813735485076904296875,하계동,노원구,"2654","17503",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11350105",1220752.9300000001676380634307861328125,상계동,노원구,"10955","14590",18.000000000000000,17.000000000000000,2.000000000000000,0.000000000000000
"11350106",1641495.7900000000372529029846191406250,중계동,노원구,"5663","8032",9.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000
"11380101",2061953.4499999999534338712692260742188,수색동,은평구,"698","12791",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11380102",2290429.7900000000372529029846191406250,녹번동,은평구,"2281","8577",3.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
"11380103",1612753.4499999999534338712692260742188,불광동,은평구,"3847","7626",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11380104",2392076.3399999998509883880615234375000,갈현동,은평구,"3414","2210",4.000000000000000,5.000000000000000,3.000000000000000,0.000000000000000
"11380105",1722567.8700000001117587089538574218750,구산동,은평구,"2037","2210",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11380106",4157463.3199999998323619365692138671875,대조동,은평구,"1953","9183",3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11380107",3021084.8999999999068677425384521484375,응암동,은평구,"4763","5487",9.000000000000000,5.000000000000000,3.000000000000000,0.000000000000000
"11380108",2991182.1600000001490116119384765625000,역촌동,은평구,"3206","8336",7.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11380109",1934560.6000000000931322574615478515625,신사동,은평구,"2930","6101",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11380110",2618905.1800000001676380634307861328125,증산동,은평구,"883","12925",1.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000
"11380114",562882.0000000000000000000000000000000,진관동,은평구,"2566","6069",6.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11410101",5791276.9100000001490116119384765625000,충정로2가,,,"1716",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410102",5158525.7900000000372529029846191406250,충정로3가,,,"1716",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410103",6093333.3300000000745058059692382812500,합동,,,"1716",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410104",9293918.1799999997019767761230468750000,미근동,,,"1716",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410105",4365572.4599999999627470970153808593750,냉천동,,,"1558",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410106",3393464.6899999999441206455230712890625,천연동,서대문구,"940","1558",2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11410107",3093184.1800000001676380634307861328125,옥천동,,,"1558",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410108",2624499.7299999999813735485076904296875,영천동,,,"1558",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410109",1268642.5700000000651925802230834960938,현저동,,,"1558",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410110",3952173.5099999997764825820922851562500,북아현동,서대문구,"874","7175",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410111",1837708.7099999999627470970153808593750,홍제동,서대문구,"3030","13672",5.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11410112",6163425.0599999995902180671691894531250,대현동,,,"3111",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410113",3832219.1899999999441206455230712890625,대신동,,,"3111",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410114",3626441.8100000000558793544769287109375,신촌동,서대문구,"1126","3111",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410115",449645.7100000000209547579288482666016,봉원동,,,"3111",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410116",6878496.4699999997392296791076660156250,창천동,,,"3111",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410117",2244089.8399999998509883880615234375000,연희동,서대문구,"1929","18280",5.000000000000000,8.000000000000000,1.000000000000000,0.000000000000000
"11410118",1317532.0600000000558793544769287109375,홍은동,서대문구,"2713","18539",1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11410119",3408253.2599999997764825820922851562500,북가좌동,서대문구,"2719","6306",7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11410120",4162245.0000000000000000000000000000000,남가좌동,서대문구,"2494","5769",4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440101",6221002.7900000000372529029846191406250,아현동,마포구,"1031","2661",4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440102",7676111.6399999996647238731384277343750,공덕동,마포구,"1201","2661",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440103",7239787.6399999996647238731384277343750,신공덕동,마포구,"526","2079",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440104",9140827.6999999992549419403076171875000,도화동,마포구,"1030","2079",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440105",5084190.4900000002235174179077148437500,용강동,마포구,"290","2616",2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440106",2539255.8100000000558793544769287109375,토정동,마포구,"62","2616",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440107",5493515.0000000000000000000000000000000,마포동,마포구,"130","3989",0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
"11440108",5383570.1699999999254941940307617187500,대흥동,마포구,"569","2909",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11440109",5891320.0199999995529651641845703125000,염리동,마포구,"637","2661",2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440110",6734080.9400000004097819328308105468750,노고산동,마포구,"302","3516",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440111",5402698.4299999997019767761230468750000,신수동,마포구,"594","2909",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440112",4094419.0299999997951090335845947265625,현석동,마포구,"175","2909",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440113",5853250.2400000002235174179077148437500,구수동,마포구,"52","2909",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440114",5186541.8700000001117587089538574218750,창전동,마포구,"598","4231",0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11440115",5208448.1299999998882412910461425781250,상수동,마포구,"383","4231",2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440116",3971352.4900000002235174179077148437500,하중동,마포구,"80","4231",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440117",3530603.9799999999813735485076904296875,신정동,양천구,"7354","4231",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440118",1506952.9699999999720603227615356445313,당인동,마포구,"73","4231",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440120",9102816.3599999994039535522460937500000,서교동,마포구,"2146","3516",3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000
"11440121",9199552.6199999991804361343383789062500,동교동,마포구,"271","3516",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11440122",3117359.9799999999813735485076904296875,합정동,마포구,"1189","24065",9.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11440123",3281169.3100000000558793544769287109375,망원동,마포구,"2499","20943",3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11440124",5597011.8899999996647238731384277343750,연남동,마포구,"1021","6902",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440125",3283281.7000000001862645149230957031250,성산동,마포구,"2687","8727",5.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440126",3701425.9199999999254941940307617187500,중동,마포구,"510","8727",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11440127",1682584.2299999999813735485076904296875,상암동,마포구,"1366","16553",4.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
"11470101",3469764.9300000001676380634307861328125,신정동,양천구,"7354","9360",23.000000000000000,17.000000000000000,0.000000000000000,1.000000000000000
"11470102",4608208.5300000002607703208923339843750,목동,양천구,"6451","18225",14.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000
"11470103",2125765.0000000000000000000000000000000,신월동,양천구,"5800","14410",10.000000000000000,15.000000000000000,1.000000000000000,0.000000000000000
"11500101",2727053.9199999999254941940307617187500,염창동,강서구,"1760","3506",3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11500102",4027374.7099999999627470970153808593750,등촌동,강서구,"3363","6839",9.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"11500103",2930074.6800000001676380634307861328125,화곡동,강서구,"12567","3270",19.000000000000000,18.000000000000000,1.000000000000000,0.000000000000000
"11500104",3034259.4700000002048909664154052734375,가양동,강서구,"2174","3506",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11500105",614409.9100000000325962901115417480469,마곡동,강서구,"1397","5313",4.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11500106",2943117.1699999999254941940307617187500,내발산동,강서구,"1973","3270",6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11500107",1903818.3300000000745058059692382812500,외발산동,강서구,"54","4816",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11500108",1408586.8499999998603016138076782226563,공항동,강서구,"1056","2501",4.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000
"11500109",1764533.8899999998975545167922973632813,방화동,강서구,"3549","9252",6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11500110",187704.8800000000046566128730773925781,개화동,강서구,"159","9084",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11500111",378291.7000000000116415321826934814453,과해동,,,"2501",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11500112",256184.9700000000011641532182693481445,오곡동,,,"2501",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11500113",341342.0800000000162981450557708740234,오쇠동,강서구,"3","2501",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11530101",3470584.0200000000186264514923095703125,신도림동,구로구,"703","11048",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11530102",3252139.4599999999627470970153808593750,구로동,구로구,"2566","12471",8.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000
"11530103",3400999.0499999998137354850769042968750,가리봉동,구로구,"287","21310",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11530106",2725441.4399999999441206455230712890625,고척동,구로구,"1145","4697",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11530107",2302296.1899999999441206455230712890625,개봉동,구로구,"2001","12528",7.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11530108",2167509.5200000000186264514923095703125,오류동,구로구,"1091","3529",3.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000
"11530109",975522.4499999999534338712692260742188,궁동,구로구,"337","3712",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11530110",1598074.2099999999627470970153808593750,온수동,구로구,"182","3712",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11530111",1485619.5200000000186264514923095703125,천왕동,구로구,"319","3529",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11530112",791141.6899999999441206455230712890625,항동,구로구,"289","3529",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11545101",3044146.7900000000372529029846191406250,가산동,금천구,"986","12257",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11545102",2647029.2799999997951090335845947265625,독산동,금천구,"5557","8752",8.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000
"11545103",1674686.6100000001024454832077026367188,시흥동,금천구,"6107","8606",9.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000
"11560101",3473354.0499999993480741977691650390625,영등포동,영등포구,"689","2222",1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
"11560102",4924657.9699999997392296791076660156250,영등포동1가,영등포구,"113","2222",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560103",3957042.0400000000372529029846191406250,영등포동2가,영등포구,"154","2222",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560104",11207577.4100000001490116119384765625000,영등포동3가,영등포구,"73","2222",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11560105",10708280.0999999996274709701538085937500,영등포동4가,영등포구,"112","2222",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560106",5987754.0199999995529651641845703125000,영등포동5가,영등포구,"98","2222",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11560107",5994790.1100000003352761268615722656250,영등포동6가,영등포구,"95","2222",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560108",4653965.0899999998509883880615234375000,영등포동7가,영등포구,"375","2222",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560109",5112332.6500000003725290298461914062500,영등포동8가,영등포구,"329","2222",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560110",4578481.7300000004470348358154296875000,여의도동,영등포구,"1959","19712",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11560111",4773833.7699999995529651641845703125000,당산동1가,영등포구,"367","2637",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11560112",5659763.9900000002235174179077148437500,당산동2가,영등포구,"274","2637",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560113",5328858.7699999995529651641845703125000,당산동3가,영등포구,"493","2637",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560114",5011486.0099999997764825820922851562500,당산동4가,영등포구,"564","5288",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560115",5280678.0199999995529651641845703125000,당산동5가,영등포구,"616","5288",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560116",4369620.0400000000372529029846191406250,당산동6가,영등포구,"196","5288",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560117",1273260.7500000000000000000000000000000,당산동,영등포구,"282","5288",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560118",2865383.5899999998509883880615234375000,도림동,영등포구,"981","9342",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11560119",3709384.1499999999068677425384521484375,문래동1가,영등포구,"10","1732",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11560120",3573452.6299999998882412910461425781250,문래동2가,영등포구,"53","1732",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560121",5128202.6399999996647238731384277343750,문래동3가,영등포구,"636","1732",5.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11560122",3101452.7799999997951090335845947265625,문래동4가,영등포구,"95","1732",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560123",2284632.4700000002048909664154052734375,문래동5가,영등포구,"225","1732",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560124",3456507.8799999998882412910461425781250,문래동6가,영등포구,"446","1732",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
"11560125",4696570.7599999997764825820922851562500,양평동1가,영등포구,"247","5527",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560126",4238582.5999999996274709701538085937500,양평동2가,영등포구,"339","5527",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
